Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
469	:	1625202139.239	     0.556	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 47 9
470	:	1625202139.437	     0.491	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 47 10
471	:	1625202139.635	     0.486	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 48 1
472	:	1625202139.832	     0.397	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 48 2
474	:	1625202140.228	     0.544	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 48 4
473	:	1625202140.030	     1.157	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 48 3
476	:	1625202140.625	     0.594	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 48 6
477	:	1625202140.823	     0.521	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 48 7
478	:	1625202141.021	     0.444	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 48 8
481	:	1625202141.615	     0.595	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 49 1
479	:	1625202141.219	     0.991	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 48 9
480	:	1625202141.417	     0.839	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 48 10
475	:	1625202140.427	     1.845	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 48 5
482	:	1625202141.814	     0.818	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 49 2
483	:	1625202142.012	     0.680	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 49 3
485	:	1625202142.408	     0.453	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 49 5
488	:	1625202143.003	     0.421	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 49 8
489	:	1625202143.201	     0.620	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 49 9
490	:	1625202143.399	     0.485	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 49 10
487	:	1625202142.805	     1.175	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 49 7
492	:	1625202143.796	     0.555	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 50 2
491	:	1625202143.597	     0.790	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 50 1
484	:	1625202142.210	     2.493	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 49 4
495	:	1625202144.386	     0.374	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 50 5
493	:	1625202143.994	     0.886	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 50 3
496	:	1625202144.584	     0.436	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 50 6
497	:	1625202144.782	     0.383	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 50 7
498	:	1625202144.980	     0.509	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 50 8
486	:	1625202142.607	     2.888	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 49 6
494	:	1625202144.192	     1.547	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 50 4
500	:	1625202145.377	     0.440	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 50 10
499	:	1625202145.178	     0.647	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 50 9
502	:	1625202145.773	     0.694	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 51 2
501	:	1625202145.575	     0.954	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 51 1
504	:	1625202146.169	     0.549	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 51 4
505	:	1625202146.367	     0.481	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 51 5
503	:	1625202145.971	     0.970	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 51 3
507	:	1625202146.762	     0.426	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 51 7
506	:	1625202146.564	     0.755	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 51 6
508	:	1625202146.960	     0.507	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 51 8
509	:	1625202147.158	     0.516	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 51 9
511	:	1625202147.554	     0.381	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 52 1
510	:	1625202147.356	     0.605	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 51 10
512	:	1625202147.752	     0.597	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 52 2
513	:	1625202147.950	     0.435	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 52 3
514	:	1625202148.148	     0.506	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 52 4
516	:	1625202148.545	     0.414	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 52 6
515	:	1625202148.347	     0.702	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 52 5
517	:	1625202148.743	     0.684	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 52 7
519	:	1625202149.139	     0.363	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 52 9
518	:	1625202148.941	     0.973	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 52 8
521	:	1625202149.535	     0.407	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 53 1
522	:	1625202149.733	     0.612	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 53 2
524	:	1625202150.129	     0.381	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 53 4
525	:	1625202150.327	     0.436	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 53 5
523	:	1625202149.931	     0.972	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 53 3
526	:	1625202150.525	     0.399	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 53 6
528	:	1625202150.921	     0.335	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 53 8
520	:	1625202149.337	     2.211	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 52 10
529	:	1625202151.119	     0.552	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 53 9
530	:	1625202151.317	     0.364	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 53 10
531	:	1625202151.515	     0.407	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 54 1
527	:	1625202150.723	     1.253	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 53 7
532	:	1625202151.713	     0.412	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 54 2
533	:	1625202151.911	     0.479	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 54 3
534	:	1625202152.109	     0.819	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 54 4
535	:	1625202152.307	     0.674	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 54 5
537	:	1625202152.703	     0.460	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 54 7
536	:	1625202152.505	     0.793	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 54 6
538	:	1625202152.901	     0.480	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 54 8
539	:	1625202153.099	     0.388	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 54 9
540	:	1625202153.297	     0.515	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 54 10
541	:	1625202153.495	     0.409	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 55 1
542	:	1625202153.693	     0.480	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 55 2
543	:	1625202153.891	     0.503	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 55 3
544	:	1625202154.089	     0.496	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 55 4
545	:	1625202154.287	     0.434	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 55 5
546	:	1625202154.485	     0.491	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 55 6
548	:	1625202154.881	     0.483	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 55 8
547	:	1625202154.683	     0.936	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 55 7
550	:	1625202155.277	     0.773	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 55 10
553	:	1625202155.871	     0.422	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 56 3
552	:	1625202155.673	     0.822	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 56 2
555	:	1625202156.268	     0.595	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 56 5
556	:	1625202156.466	     0.503	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 56 6
554	:	1625202156.070	     1.090	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 56 4
551	:	1625202155.475	     1.815	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 56 1
557	:	1625202156.664	     0.648	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 56 7
558	:	1625202156.863	     0.565	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 56 8
559	:	1625202157.060	     0.380	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 56 9
549	:	1625202155.079	     2.608	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 55 9
561	:	1625202157.455	     0.527	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 57 1
564	:	1625202158.049	     0.411	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 57 4
563	:	1625202157.851	     0.662	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 57 3
560	:	1625202157.258	     1.319	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 56 10
565	:	1625202158.248	     0.402	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 57 5
562	:	1625202157.653	     1.024	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 57 2
566	:	1625202158.446	     0.363	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 57 6
567	:	1625202158.643	     0.617	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 57 7
568	:	1625202158.841	     0.575	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 57 8
571	:	1625202159.435	     0.614	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 58 1
572	:	1625202159.634	     0.608	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 58 2
573	:	1625202159.832	     0.483	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 58 3
574	:	1625202160.031	     0.470	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 58 4
569	:	1625202159.039	     1.486	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 57 9
575	:	1625202160.229	     0.528	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 58 5
570	:	1625202159.238	     1.601	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 57 10
576	:	1625202160.427	     0.460	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 58 6
577	:	1625202160.625	     0.565	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 58 7
578	:	1625202160.823	     0.430	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 58 8
579	:	1625202161.021	     0.604	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 58 9
580	:	1625202161.219	     0.602	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 58 10
581	:	1625202161.417	     0.424	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 59 1
582	:	1625202161.616	     0.516	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 59 2
583	:	1625202161.814	     0.416	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 59 3
584	:	1625202162.012	     0.427	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 59 4
585	:	1625202162.210	     0.417	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 59 5
586	:	1625202162.408	     1.007	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 59 6
587	:	1625202162.606	     0.868	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 59 7
588	:	1625202162.805	     0.703	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 59 8
589	:	1625202163.003	     0.509	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 59 9
590	:	1625202163.201	     0.440	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 59 10
591	:	1625202163.399	     0.404	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 60 1
592	:	1625202163.597	     0.344	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 60 2
594	:	1625202163.993	     0.532	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 60 4
593	:	1625202163.795	     0.767	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 60 3
595	:	1625202164.192	     0.432	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 60 5
596	:	1625202164.390	     0.529	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 60 6
597	:	1625202164.587	     0.565	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 60 7
599	:	1625202164.983	     0.606	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 60 9
600	:	1625202165.181	     0.415	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 60 10
598	:	1625202164.785	     0.857	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 60 8
601	:	1625202165.379	     0.555	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 61 1
602	:	1625202165.577	     0.413	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 61 2
603	:	1625202165.774	     0.620	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 61 3
604	:	1625202165.972	     0.718	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 61 4
605	:	1625202166.170	     0.687	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 61 5
606	:	1625202166.368	     0.820	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 61 6
612	:	1625202167.556	     1.298	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 62 2
616	:	1625202168.349	     0.595	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 62 6
608	:	1625202166.764	     2.233	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 61 8
613	:	1625202167.754	     1.259	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 62 3
615	:	1625202168.150	     0.885	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 62 5
614	:	1625202167.952	     1.108	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 62 4
609	:	1625202166.962	     2.156	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 61 9
607	:	1625202166.566	     2.680	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 61 7
618	:	1625202168.745	     0.623	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 62 8
610	:	1625202167.160	     2.279	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 61 10
619	:	1625202168.943	     0.585	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 62 9
611	:	1625202167.358	     2.181	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 62 1
620	:	1625202169.141	     0.425	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 62 10
617	:	1625202168.547	     1.174	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 62 7
621	:	1625202169.339	     0.407	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 63 1
622	:	1625202169.537	     0.427	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 63 2
625	:	1625202170.132	     0.460	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 63 5
624	:	1625202169.933	     0.702	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 63 4
623	:	1625202169.735	     1.076	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 63 3
627	:	1625202170.528	     0.562	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 63 7
628	:	1625202170.726	     0.437	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 63 8
626	:	1625202170.330	     1.170	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 63 6
629	:	1625202170.924	     0.726	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 63 9
631	:	1625202171.320	     0.366	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 64 1
630	:	1625202171.122	     0.569	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 63 10
632	:	1625202171.518	     0.524	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 64 2
633	:	1625202171.716	     0.382	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 64 3
634	:	1625202171.915	     0.490	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 64 4
635	:	1625202172.112	     0.436	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 64 5
636	:	1625202172.310	     0.450	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 64 6
637	:	1625202172.508	     0.482	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 64 7
638	:	1625202172.706	     0.792	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 64 8
639	:	1625202172.904	     0.736	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 64 9
641	:	1625202173.300	     0.534	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 65 1
642	:	1625202173.499	     0.813	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 65 2
644	:	1625202173.895	     0.648	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 65 4
643	:	1625202173.697	     1.027	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 65 3
640	:	1625202173.101	     1.751	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 64 10
645	:	1625202174.093	     0.761	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 65 5
646	:	1625202174.291	     0.588	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 65 6
647	:	1625202174.489	     0.918	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 65 7
648	:	1625202174.687	     0.743	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 65 8
649	:	1625202174.885	     0.671	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 65 9
651	:	1625202175.282	     0.475	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 66 1
652	:	1625202175.479	     0.440	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 66 2
653	:	1625202175.677	     0.542	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 66 3
650	:	1625202175.083	     1.163	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 65 10
654	:	1625202175.875	     0.448	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 66 4
656	:	1625202176.271	     0.440	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 66 6
657	:	1625202176.469	     0.404	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 66 7
655	:	1625202176.073	     0.888	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 66 5
658	:	1625202176.667	     0.460	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 66 8
660	:	1625202177.063	     0.408	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 66 10
659	:	1625202176.865	     0.657	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 66 9
663	:	1625202177.658	     0.440	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 67 3
662	:	1625202177.460	     0.675	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 67 2
664	:	1625202177.856	     0.633	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 67 4
665	:	1625202178.055	     0.465	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 67 5
666	:	1625202178.253	     0.379	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 67 6
668	:	1625202178.649	     0.455	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 67 8
667	:	1625202178.451	     0.815	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 67 7
670	:	1625202179.046	     0.430	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 67 10
669	:	1625202178.847	     0.840	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 67 9
661	:	1625202177.261	     2.453	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 67 1
671	:	1625202179.244	     0.654	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 68 1
672	:	1625202179.442	     0.532	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 68 2
673	:	1625202179.640	     0.661	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 68 3
675	:	1625202180.036	     0.414	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 68 5
678	:	1625202180.630	     0.412	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 68 8
679	:	1625202180.828	     0.661	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 68 9
680	:	1625202181.026	     0.578	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 68 10
682	:	1625202181.422	     0.453	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 69 2
674	:	1625202179.838	     2.184	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 68 4
676	:	1625202180.234	     1.788	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 68 6
677	:	1625202180.432	     1.590	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 68 7
683	:	1625202181.621	     0.664	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 69 3
681	:	1625202181.224	     1.074	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 69 1
684	:	1625202181.819	     0.664	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 69 4
686	:	1625202182.215	     0.393	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 69 6
685	:	1625202182.017	     0.617	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 69 5
687	:	1625202182.413	     0.548	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 69 7
688	:	1625202182.608	     0.487	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 69 8
689	:	1625202182.806	     0.575	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 69 9
690	:	1625202183.004	     0.521	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 69 10
691	:	1625202183.202	     0.728	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 70 1
693	:	1625202183.598	     0.396	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 70 3
692	:	1625202183.400	     0.756	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 70 2
695	:	1625202183.995	     0.490	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 70 5
694	:	1625202183.797	     0.848	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 70 4
698	:	1625202184.589	     0.529	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 70 8
696	:	1625202184.193	     1.316	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 70 6
697	:	1625202184.391	     1.149	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 70 7
701	:	1625202185.183	     0.421	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 71 1
700	:	1625202184.985	     0.622	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 70 10
699	:	1625202184.787	     0.916	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 70 9
702	:	1625202185.382	     0.618	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 71 2
703	:	1625202185.580	     0.453	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 71 3
704	:	1625202185.777	     0.388	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 71 4
705	:	1625202185.975	     0.393	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 71 5
706	:	1625202186.172	     0.498	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 71 6
707	:	1625202186.368	     0.448	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 71 7
708	:	1625202186.567	     0.743	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 71 8
